matrix	part	sseqid	swissprot_desc	count
Ryan2013_est	gene386	Q66KT3.1	RecName: Full=Deoxyhypusine hydroxylase; Short=DOHH; AltName: Full=Deoxyhypusine dioxygenase; AltName: Full=Deoxyhypusine monooxygenase	30
Ryan2013_est	gene387	A0A0P0XB70.1	RecName: Full=Protein mago nashi homolog 1; Short=OsMAGO1; AltName: Full=Mago nashi-like protein 1	40
Ryan2013_est	gene388	Q9JJZ4.2	RecName: Full=Ubiquitin-conjugating enzyme E2 J1; AltName: Full=E2 ubiquitin-conjugating enzyme J1; AltName: Full=Non-canonical ubiquitin-conjugating enzyme 1; Short=NCUBE-1	32
Ryan2013_est	gene389	O76094.3	RecName: Full=Signal recognition particle subunit SRP72; Short=SRP72; AltName: Full=Signal recognition particle 72 kDa protein	2
Ryan2013_est	gene39	Q62651.2	RecName: Full=Delta(3,5)-Delta(2,4)-dienoyl-CoA isomerase, mitochondrial; Flags: Precursor	28
Ryan2013_est	gene390	B0VYX7.1	RecName: Full=Cytochrome c oxidase subunit 5A, mitochondrial; AltName: Full=Cytochrome c oxidase polypeptide Va; Flags: Precursor	23
Ryan2013_est	gene391	A7RP64.1	RecName: Full=RNA-binding protein pno1	41
Ryan2013_est	gene392	Q5RGJ5.1	RecName: Full=CWF19-like protein 1	4
Ryan2013_est	gene393	Q28F07.1	RecName: Full=Protein arginine N-methyltransferase 1; AltName: Full=Heterogeneous nuclear ribonucleoprotein methyltransferase-like protein 2; AltName: Full=Histone-arginine N-methyltransferase PRMT1	39
Ryan2013_est	gene394	Q9Y6V7.1	RecName: Full=Probable ATP-dependent RNA helicase DDX49; AltName: Full=DEAD box protein 49	29
Ryan2013_est	gene395	O13268.1	RecName: Full=Proteasome subunit alpha type-7; AltName: Full=GPRO-28	42
Ryan2013_est	gene396	Q62880.2	RecName: Full=Transcription initiation factor TFIID subunit 9B; AltName: Full=Neuronal cell death-related gene in neuron 7; Short=DN-7; AltName: Full=Transcription initiation factor TFIID subunit 9-like; AltName: Full=Transcription-associated factor TAFII31L	25
Ryan2013_est	gene397	O95628.3	RecName: Full=CCR4-NOT transcription complex subunit 4; AltName: Full=CCR4-associated factor 4; AltName: Full=E3 ubiquitin-protein ligase CNOT4; AltName: Full=Potential transcriptional repressor NOT4Hp; AltName: Full=RING-type E3 ubiquitin transferase CNOT4	28
Ryan2013_est	gene398	P28070.4	RecName: Full=Proteasome subunit beta type-4; AltName: Full=26 kDa prosomal protein; Short=HsBPROS26; Short=PROS-26; AltName: Full=Macropain beta chain; AltName: Full=Multicatalytic endopeptidase complex beta chain; AltName: Full=Proteasome beta chain; AltName: Full=Proteasome chain 3; Short=HsN3; Flags: Precursor	41
Ryan2013_est	gene399	A8XGH1.1	RecName: Full=DNA-directed RNA polymerases I, II, and III subunit RPABC1; Short=RNA polymerases I, II, and III subunit ABC1; AltName: Full=RPB5 homolog	31
Ryan2013_est	gene4	Q1JPX4.1	RecName: Full=Probable ubiquitin-conjugating enzyme E2 W-B; AltName: Full=E2 ubiquitin-conjugating enzyme W-B; AltName: Full=N-terminal E2 ubiquitin-conjugating enzyme; AltName: Full=Ubiquitin carrier protein W-B; AltName: Full=Ubiquitin-protein ligase W-B	30
Ryan2013_est	gene40	Q9CQF0.1	RecName: Full=39S ribosomal protein L11, mitochondrial; Short=L11mt; Short=MRP-L11; Flags: Precursor	21
Ryan2013_est	gene400	Q7Q9N9.4	RecName: Full=S-methyl-5'-thioadenosine phosphorylase; AltName: Full=5'-methylthioadenosine phosphorylase; Short=MTA phosphorylase; Short=MTAP; Short=MTAPase	23
Ryan2013_est	gene401	O54873.1	RecName: Full=Aminoacyl tRNA synthase complex-interacting multifunctional protein 1; AltName: Full=Multisynthase complex auxiliary component p43; Contains: RecName: Full=Endothelial monocyte-activating polypeptide 2; AltName: Full=EMAP-II; AltName: Full=Small inducible cytokine subfamily E member 1	28
Ryan2013_est	gene402	A1XQU1.2	RecName: Full=Proteasome subunit beta type-7; Flags: Precursor	31
Ryan2013_est	gene403	O23717.1	RecName: Full=Proteasome subunit beta type-5-A; AltName: Full=20S proteasome beta subunit E-1; AltName: Full=Proteasome component E; AltName: Full=Proteasome epsilon-1 chain; Flags: Precursor	43
Ryan2013_est	gene404	P50750.3	RecName: Full=Cyclin-dependent kinase 9; AltName: Full=C-2K; AltName: Full=Cell division cycle 2-like protein kinase 4; AltName: Full=Cell division protein kinase 9; AltName: Full=Serine/threonine-protein kinase PITALRE; AltName: Full=Tat-associated kinase complex catalytic subunit	19
Ryan2013_est	gene405	Q5RE57.1	RecName: Full=Zinc transporter ZIP9; AltName: Full=Solute carrier family 39 member 9; AltName: Full=Zrt- and Irt-like protein 9; Short=ZIP-9	26
Ryan2013_est	gene406	A0JPJ7.1	RecName: Full=Obg-like ATPase 1	34
Ryan2013_est	gene41	Q6AY43.2	RecName: Full=Cytoplasmic dynein 2 light intermediate chain 1	8
Ryan2013_est	gene42	Q9CR89.1	RecName: Full=Endoplasmic reticulum-Golgi intermediate compartment protein 2	14
Ryan2013_est	gene43	Q6GM14.1	RecName: Full=Drebrin-like protein B	35
Ryan2013_est	gene44	P06809.2	RecName: Full=Cytochrome c oxidase subunit 4, mitochondrial; AltName: Full=Cytochrome c oxidase polypeptide IV; Flags: Precursor	4
Ryan2013_est	gene45	Q32P66.1	RecName: Full=UPF0587 protein C1orf123 homolog	18
Ryan2013_est	gene46	O22424.1	RecName: Full=40S ribosomal protein S4	40
Ryan2013_est	gene47	A4QND5.1	RecName: Full=60S ribosome subunit biogenesis protein NIP7 homolog	34
Ryan2013_est	gene48	Q9BVS4.2	RecName: Full=Serine/threonine-protein kinase RIO2; AltName: Full=RIO kinase 2	30
Ryan2013_est	gene49	Q4V7T8.1	RecName: Full=Ropporin-1-like protein	19
Ryan2013_est	gene5	B0BNG0.1	RecName: Full=ER membrane protein complex subunit 2; AltName: Full=Tetratricopeptide repeat protein 35; Short=TPR repeat protein 35	16
Ryan2013_est	gene50	O08547.3	RecName: Full=Vesicle-trafficking protein SEC22b; AltName: Full=ER-Golgi SNARE of 24 kDa; Short=ERS-24; Short=ERS24; AltName: Full=SEC22 vesicle-trafficking protein homolog B; AltName: Full=SEC22 vesicle-trafficking protein-like 1; Short=mSec22b	28
Ryan2013_est	gene51	Q5ZIN1.1	RecName: Full=Nuclear migration protein nudC; AltName: Full=Nuclear distribution protein C homolog	34
Ryan2013_est	gene52	A6QLP7.1	RecName: Full=Translocon-associated protein subunit alpha; Short=TRAP-alpha; AltName: Full=Signal sequence receptor subunit alpha; Short=SSR-alpha; Flags: Precursor	27
Ryan2013_est	gene53	A2XQV4.1	RecName: Full=Electron transfer flavoprotein subunit beta, mitochondrial; Short=Beta-ETF; Flags: Precursor	40
Ryan2013_est	gene54	Q3T0V9.1	RecName: Full=Deoxyribose-phosphate aldolase; Short=DERA; AltName: Full=2-deoxy-D-ribose 5-phosphate aldolase; AltName: Full=Phosphodeoxyriboaldolase; Short=Deoxyriboaldolase	27
Ryan2013_est	gene55	A4FUD1.1	RecName: Full=GPN-loop GTPase 1; AltName: Full=XPA-binding protein 1	30
Ryan2013_est	gene56	Q9JJ80.2	RecName: Full=Ribosome production factor 2 homolog; AltName: Full=Brix domain-containing protein 1; AltName: Full=Ribosome biogenesis protein RPF2 homolog	24
Ryan2013_est	gene57	O95400.1	RecName: Full=CD2 antigen cytoplasmic tail-binding protein 2; Short=CD2 cytoplasmic domain-binding protein 2; Short=CD2 tail-binding protein 2; AltName: Full=U5 snRNP 52K protein; Short=U5-52K	12
Ryan2013_est	gene58	Q66II8.1	RecName: Full=U1 small nuclear ribonucleoprotein 70 kDa; Short=U1 snRNP 70 kDa; Short=U1-70K; Short=snRNP70	26
Ryan2013_est	gene59	P91918.1	RecName: Full=Probable small nuclear ribonucleoprotein-associated protein B; Short=snRNP-B; AltName: Full=Sm protein B; Short=Sm-B; Short=SmB	39
Ryan2013_est	gene6	P36241.2	RecName: Full=60S ribosomal protein L19	32
Ryan2013_est	gene60	O23310.1	RecName: Full=Nuclear transcription factor Y subunit B-3; Short=AtNF-YB-3; AltName: Full=Transcriptional activator HAP3C	33
Ryan2013_est	gene61	P61758.3	RecName: Full=Prefoldin subunit 3; AltName: Full=HIBBJ46; AltName: Full=von Hippel-Lindau-binding protein 1; Short=VBP-1; Short=VHL-binding protein 1	23
Ryan2013_est	gene62	Q569Z1.1	RecName: Full=Eukaryotic translation initiation factor 3 subunit B; Short=eIF3b; AltName: Full=Eukaryotic translation initiation factor 3 subunit 9; AltName: Full=eIF-3-eta	26
Ryan2013_est	gene63	O42848.1	RecName: Full=60S ribosomal protein L16-A	37
Ryan2013_est	gene64	Q8BNI4.2	RecName: Full=Derlin-2; AltName: Full=Degradation in endoplasmic reticulum protein 2; AltName: Full=Der1-like protein 2; AltName: Full=F-LANa	28
Ryan2013_est	gene65	A5A6I3.1	RecName: Full=Eukaryotic translation initiation factor 3 subunit F; Short=eIF3f; AltName: Full=Deubiquitinating enzyme eIF3f; AltName: Full=Eukaryotic translation initiation factor 3 subunit 5; AltName: Full=eIF-3-epsilon; AltName: Full=eIF3 p47	14
Ryan2013_est	gene66	Q9DGK4.1	RecName: Full=Translationally-controlled tumor protein homolog; Short=TCTP	11
Ryan2013_est	gene67	Q6GL69.1	RecName: Full=MKI67 FHA domain-interacting nucleolar phosphoprotein-like	31
Ryan2013_est	gene68	Q6GMK8.1	RecName: Full=Mannose-1-phosphate guanyltransferase alpha-A; AltName: Full=GDP-mannose pyrophosphorylase A-A; AltName: Full=GTP-mannose-1-phosphate guanylyltransferase subunit alpha-A	19
Ryan2013_est	gene69	Q5ZL19.1	RecName: Full=Syntaxin-6	10
Ryan2013_est	gene7	Q96JB2.3	RecName: Full=Conserved oligomeric Golgi complex subunit 3; Short=COG complex subunit 3; AltName: Full=Component of oligomeric Golgi complex 3; AltName: Full=Vesicle-docking protein SEC34 homolog; AltName: Full=p94	12
Ryan2013_est	gene70	Q4R779.1	RecName: Full=Nucleolar protein 58; AltName: Full=Nucleolar protein 5	38
Ryan2013_est	gene71	Q5R947.2	RecName: Full=U3 small nucleolar ribonucleoprotein protein IMP4; Short=U3 snoRNP protein IMP4	36
Ryan2013_est	gene72	Q5MNZ6.2	RecName: Full=WD repeat domain phosphoinositide-interacting protein 3; Short=WIPI-3; AltName: Full=WD repeat-containing protein 45-like; Short=WDR45-like protein; AltName: Full=WD repeat-containing protein 45B; AltName: Full=WIPI49-like protein	23
Ryan2013_est	gene73	Q5I0K3.2	RecName: Full=Citramalyl-CoA lyase, mitochondrial; AltName: Full=Beta-methylmalate synthase; AltName: Full=Citrate lyase subunit beta-like protein, mitochondrial; Short=Citrate lyase beta-like; AltName: Full=Malate synthase; Flags: Precursor	5
Ryan2013_est	gene74	Q9NVN8.1	RecName: Full=Guanine nucleotide-binding protein-like 3-like protein	15
Ryan2013_est	gene75	Q9ES54.3	RecName: Full=Nuclear protein localization protein 4 homolog; Short=Protein NPL4	19
Ryan2013_est	gene76	P60901.1	RecName: Full=Proteasome subunit alpha type-6; AltName: Full=Macropain iota chain; AltName: Full=Multicatalytic endopeptidase complex iota chain; AltName: Full=Proteasome iota chain	46
Ryan2013_est	gene77	Q15555.1	RecName: Full=Microtubule-associated protein RP/EB family member 2; AltName: Full=APC-binding protein EB2; AltName: Full=End-binding protein 2; Short=EB2	38
Ryan2013_est	gene78	P19387.2	RecName: Full=DNA-directed RNA polymerase II subunit RPB3; Short=RNA polymerase II subunit 3; Short=RNA polymerase II subunit B3; AltName: Full=DNA-directed RNA polymerase II 33 kDa polypeptide; Short=RPB33; AltName: Full=DNA-directed RNA polymerase II subunit C; AltName: Full=RPB31	30
Ryan2013_est	gene79	Q6PBM1.1	RecName: Full=Glutaredoxin-related protein 5, mitochondrial; AltName: Full=Monothiol glutaredoxin-5; Flags: Precursor	40
Ryan2013_est	gene8	P56182.1	RecName: Full=Ribosomal RNA processing protein 1 homolog A; AltName: Full=Novel nuclear protein 1; Short=NNP-1; AltName: Full=Nucleolar protein Nop52; AltName: Full=RRP1-like protein	2
Ryan2013_est	gene80	A1A4P5.1	RecName: Full=Prefoldin subunit 2	31
Ryan2013_est	gene81	A5A6I1.1	RecName: Full=Hypoxanthine-guanine phosphoribosyltransferase; Short=HGPRT; Short=HGPRTase	29
Ryan2013_est	gene82	A0A8M2.1	RecName: Full=Protein LSM14 homolog A-A; AltName: Full=RNA-associated protein 55A-A; Short=RAP55A-A; Short=xRAP55; Short=xRAP55A	28
Ryan2013_est	gene83	Q5XH94.1	RecName: Full=Mitochondrial import inner membrane translocase subunit Tim23	8
Ryan2013_est	gene84	O00762.1	RecName: Full=Ubiquitin-conjugating enzyme E2 C; AltName: Full=(E3-independent) E2 ubiquitin-conjugating enzyme C; AltName: Full=E2 ubiquitin-conjugating enzyme C; AltName: Full=UbcH10; AltName: Full=Ubiquitin carrier protein C; AltName: Full=Ubiquitin-protein ligase C	31
Ryan2013_est	gene85	P38912.1	RecName: Full=Eukaryotic translation initiation factor 1A; Short=eIF-1A; AltName: Full=Eukaryotic translation initiation factor 4C; Short=eIF-4C	45
Ryan2013_est	gene86	Q7SXW4.1	RecName: Full=ER membrane protein complex subunit 3; AltName: Full=Protein pob; AltName: Full=Transmembrane protein 111	29
Ryan2013_est	gene87	O95478.1	RecName: Full=Ribosome biogenesis protein NSA2 homolog; AltName: Full=Hairy cell leukemia protein 1; AltName: Full=TGF-beta-inducible nuclear protein 1	38
Ryan2013_est	gene88	Q503X2.1	RecName: Full=39S ribosomal protein L4, mitochondrial; Short=L4mt; Short=MRP-L4	22
Ryan2013_est	gene89	B3MLA8.1	RecName: Full=40S ribosomal protein S21; AltName: Full=Overgrown hematopoietic organs at 23B	51
Ryan2013_est	gene9	O74690.1	RecName: Full=13 kDa ribonucleoprotein-associated protein	45
Ryan2013_est	gene90	Q9VWA1.1	RecName: Full=Clathrin light chain; AltName: Full=dClc	16
Ryan2013_est	gene91	Q53FV1.2	RecName: Full=ORM1-like protein 2; AltName: Full=Adoplin-2	21
Ryan2013_est	gene92	P52434.4	RecName: Full=DNA-directed RNA polymerases I, II, and III subunit RPABC3; Short=RNA polymerases I, II, and III subunit ABC3; AltName: Full=DNA-directed RNA polymerase II subunit H; AltName: Full=DNA-directed RNA polymerases I, II, and III 17.1 kDa polypeptide; AltName: Full=RPB17; AltName: Full=RPB8 homolog; Short=hRPB8	25
Ryan2013_est	gene93	A2AQ19.1	RecName: Full=RNA polymerase-associated protein RTF1 homolog	6
Ryan2013_est	gene94	B5FXN8.1	RecName: Full=THO complex subunit 4; Short=Tho4; AltName: Full=Aly/REF export factor	28
Ryan2013_est	gene95	Q5E9K0.1	RecName: Full=Proteasome subunit beta type-2	37
Ryan2013_est	gene96	Q4R9A8.1	RecName: Full=E3 ubiquitin-protein transferase MAEA; AltName: Full=Macrophage erythroblast attacher	6
Ryan2013_est	gene97	Q3T148.2	RecName: Full=Eukaryotic translation initiation factor 3 subunit M; Short=eIF3m	18
Ryan2013_est	gene98	P52486.2	RecName: Full=Ubiquitin-conjugating enzyme E2-22 kDa; AltName: Full=E2 ubiquitin-conjugating enzyme 4; AltName: Full=Ubiquitin carrier protein; AltName: Full=Ubiquitin-protein ligase	31
Ryan2013_est	gene99	O88811.1	RecName: Full=Signal transducing adapter molecule 2; Short=STAM-2; AltName: Full=Hrs-binding protein	4
Simion2017	V2META10033-1-42-Calc_Hmm10-BMGE05	Q5RC67.1	RecName: Full=Probable ATP-dependent RNA helicase DDX23; AltName: Full=DEAD box protein 23	69
Simion2017	V2META10033-2-1-42-Calc_Hmm10-BMGE05	Q4TVV3.1	RecName: Full=Probable ATP-dependent RNA helicase DDX46; AltName: Full=DEAD box protein 46	101
Simion2017	V2META10053-2-1-42-Calc_Hmm10-BMGE05	P49739.2	RecName: Full=Maternal DNA replication licensing factor mcm3; AltName: Full=Maternal minichromosome maintenance protein 3; Short=mMCM3; Short=xMCM3; AltName: Full=P1 homolog; AltName: Full=XRLF subunit beta; AltName: Full=p100	68
Simion2017	V2META10054-1-1-42-Calc_Hmm10-BMGE05	P22700.2	RecName: Full=Calcium-transporting ATPase sarcoplasmic/endoplasmic reticulum type; AltName: Full=Calcium ATPase at 60A; AltName: Full=Calcium pump	81
Simion2017	V2META10054-1-2-2-42-Calc_Hmm10-BMGE05	Q64566.1	RecName: Full=Calcium-transporting ATPase type 2C member 1; Short=ATPase 2C1; AltName: Full=ATP-dependent Ca(2+) pump PMR1	58
Simion2017	V2META10062-1-1-42-Calc_Hmm10-BMGE05	O95922.1	RecName: Full=Probable tubulin polyglutamylase TTLL1; AltName: Full=Tubulin polyglutamylase complex subunit 3; Short=PGs3; AltName: Full=Tubulin--tyrosine ligase-like protein 1	63
Simion2017	V2META10062-2-1-42-Calc_Hmm10-BMGE05	Q80UG8.3	RecName: Full=Tubulin polyglutamylase TTLL4; AltName: Full=Tubulin--tyrosine ligase-like protein 4	37
Simion2017	V2META10062-2-2-2-2-1-42-Calc_Hmm10-BMGE05	F7E540.2	RecName: Full=Tubulin polyglutamylase TTLL7; AltName: Full=Tubulin--tyrosine ligase-like protein 7	23
Simion2017	V2META10079-1-1-1-42-Calc_Hmm10-BMGE05	Q921N6.3	RecName: Full=Probable ATP-dependent RNA helicase DDX27; AltName: Full=DEAD box protein 27	75
Simion2017	V2META10079-1-2-2-2-2-2-42-Calc_Hmm10-BMGE05	Q13206.2	RecName: Full=Probable ATP-dependent RNA helicase DDX10; AltName: Full=DEAD box protein 10	76
Simion2017	V2META10079-2-42-Calc_Hmm10-BMGE05	Q54S03.1	RecName: Full=Probable ATP-dependent RNA helicase ddx18; AltName: Full=DEAD box protein 18	87
Simion2017	V2META10102-1-2-2-2-42-Calc_Hmm10-BMGE05	A1D8G1.1	RecName: Full=ATP-dependent RNA helicase dhh1	70
Simion2017	V2META10102-2-2-2-42-Calc_Hmm10-BMGE05	A1C595.1	RecName: Full=ATP-dependent RNA helicase fal1	78
Simion2017	V2META10136-1-1-42-Calc_Hmm10-BMGE05	Q9I8D1.1	RecName: Full=Unconventional myosin-VI; AltName: Full=Unconventional myosin-6	79
Simion2017	V2META10141-1-42-Calc_Hmm10-BMGE05	Q08DZ2.1	RecName: Full=Serine/threonine-protein kinase PRP4 homolog; AltName: Full=PRP4 pre-mRNA-processing factor 4 homolog	79
Simion2017	V2META10144-2-1-42-Calc_Hmm10-BMGE05	P80313.1	RecName: Full=T-complex protein 1 subunit eta; Short=TCP-1-eta; AltName: Full=CCT-eta	94
Simion2017	V2META10144-2-2-1-42-Calc_Hmm10-BMGE05	O04450.1	RecName: Full=T-complex protein 1 subunit epsilon; Short=TCP-1-epsilon; AltName: Full=CCT-epsilon; AltName: Full=Chaperonin CCT5	87
Simion2017	V2META10144-2-2-2-2-42-Calc_Hmm10-BMGE05	P50991.4	RecName: Full=T-complex protein 1 subunit delta; Short=TCP-1-delta; AltName: Full=CCT-delta; AltName: Full=Stimulator of TAR RNA-binding	91
Simion2017	V2META10155-1-42-Calc_Hmm10-BMGE05	P50613.1	RecName: Full=Cyclin-dependent kinase 7; AltName: Full=39 kDa protein kinase; Short=p39 Mo15; AltName: Full=CDK-activating kinase 1; AltName: Full=Cell division protein kinase 7; AltName: Full=Serine/threonine-protein kinase 1; AltName: Full=TFIIH basal transcription factor complex kinase subunit	64
Simion2017	V2META10161-1-2-42-Calc_Hmm10-BMGE05	A7Z019.1	RecName: Full=Transcription activator BRG1; AltName: Full=ATP-dependent helicase SMARCA4; AltName: Full=BRG1-associated factor 190A; Short=BAF190A; AltName: Full=Protein brahma homolog 1; AltName: Full=SNF2-beta; AltName: Full=SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 4	64
Simion2017	V2META10174-2-42-Calc_Hmm10-BMGE05	E9Q4Z2.1	RecName: Full=Acetyl-CoA carboxylase 2; AltName: Full=ACC-beta; Includes: RecName: Full=Biotin carboxylase; Flags: Precursor	115
Simion2017	V2META10184-1-2-2-42-Calc_Hmm10-BMGE05	Q5RDJ7.1	RecName: Full=H(+)/Cl(-) exchange transporter 3; AltName: Full=Chloride channel protein 3; Short=ClC-3; AltName: Full=Chloride transporter ClC-3	54
Simion2017	V2META10187-1-42-Calc_Hmm10-BMGE05	Q5XXB5.1	RecName: Full=DNA mismatch repair protein Msh2; AltName: Full=MutS protein homolog 2	50
Simion2017	V2META10192-1-1-42-Calc_Hmm10-BMGE05	Q9UHB4.1	RecName: Full=NADPH-dependent diflavin oxidoreductase 1; AltName: Full=NADPH-dependent FMN and FAD-containing oxidoreductase; AltName: Full=Novel reductase 1	18
Simion2017	V2META10192-2-1-42-Calc_Hmm10-BMGE05	P00389.1	RecName: Full=NADPH--cytochrome P450 reductase; Short=CPR; Short=P450R	37
Simion2017	V2META10192-2-2-1-42-Calc_Hmm10-BMGE05	Q498R1.2	RecName: Full=Methionine synthase reductase; Short=MSR	1
Simion2017	V2META10197-2-1-2-42-Calc_Hmm10-BMGE05	Q2KHZ2.1	RecName: Full=HBS1-like protein	51
